LISTE CHRONOLOGIQUE;;;
;;;
DES AMBASSADEURS, ENVOYÉS EXTRAORDINAIRES,;;;
;;;
MINISTRES PLÉNIPOTENTIAIRES;;;
;;;
ET CHARGÉS D'AFFAIRES DE FRANCE À L'ÉTRANGER;;;
;;;
DEPUIS 1945;;;
;;mise à jour : 25/02/2011;
;;;

AFGHANISTAN;;;

RÉPUBLIQUE DE PALAU;;

MM.;Le Caruyer de Beauvais, ambassadeur;21 octobre 1997.
;Chouraqui (Gilles), ambassadeur;4 janvier 1999.
Mme;Veyret, ambassadrice;6 mars 2002.
MM.;Chesnel, ambassadeur;26 septembre 2005.
;Borja de Mozota, ambassadeur;31 mars 2009.

PANAMA;;

MM.;Magnan de Bellevue, chargé d'affaires;11 juillet 1945.
;Le même, ministre plénipotentiaire et envoyé extraordinaire ;12 mars 1946.
;Colin (Lucien), envoyé extraordinaire et ministre plénipotentiaire;11 octobre 1946.
;Menant (Guy), envoyé extraordinaire et ministre plénipotentiaire;30 avril 1949.
;Vasse, envoyé extraordinaire et ministre plénipotentiaire;21 juin 1952.
;Le même, ambassadeur;20 août 1952.
;Chambon (Albert), ambassadeur;22 décembre 1964.
;Deciry, ambassadeur;9 janvier 1969.
Mlle ;Campana, ambassadrice;11 octobre 1972.
MM.;Loiseleur des Longchamps Deville, ambassadeur;7 janvier 1975.
;Dumont (Pierre-André), ambassadeur;11 septembre 1980.
;Cantoni, ambassadeur;15 avril 1983.
;Rummelhardt, ambassadeur;14 octobre 1987.
;Barré (Jean-Paul), ambassadeur;19 septembre 1990.
;Pallu de Beaupuy, ambassadeur;2 mai 1994.
;Boursin (Patrick), ambassadeur;18 juin 1998.
;Philibert, ambassadeur;24 juillet 2003.
;Guignard, ambassadeur;12 mai 2007.
;Goisbault, ambassadeur;9 février 2010.

PAPOUASIE - NOUVELLE - GUINÉE;;

MM.;De Schonen, ambassadeur;24 août 1976.
;Robert (Jean-Paul), chargé d'affaires;15 mars 1978.
;Colombani, ambassadeur;24 septembre 1980.
;Dasque, ambassadeur;11 février 1983.
;Schricke, ambassadeur;11 mars 1987.
;Maynot, ambassadeur;13 novembre 1989.
;Giustetti, ambassadeur;1er juillet 1992.
;Le Gars, ambassadeur;28 octobre 1996.
;Bernadac, ambassadeur;1er octobre 1999.
;Manent, ambassadeur;4 mars 2005.
;Boursin, ambassadeur;12 décembre 2006.
;Waquet, ambassadeur;22 septembre 2009.

PARAGUAY;;

MM.;Lancial, délégué du Comité national français;28 octobre 1942.
;Tessier, envoyé extraordinaire et ministre plénipotentiaire ;4 février 1946.
;Milon de Peillon, ambassadeur;20 août 1952.
;Chayet, ambassadeur;30 novembre 1953.
;Rochereau de La Sablière, ambassadeur;18 mai 1957.
;Négrier, ambassadeur;12 octobre 1959.
;Louet, ambassadeur;23 janvier 1962.
;De Nicolay, ambassadeur;5 février 1965.
;De Lestrange, ambassadeur;21 avril 1970.
;Giovangrandi, ambassadeur;1er août 1973.
;Bouvier, ambassadeur;29 août 1977.
;Bucco-Riboulat, ambassadeur;2 janvier 1980.
;Nodinot, ambassadeur;25 mai 1983.
;Serre (Gérard, Joseph), ambassadeur;2 octobre 1987.
;Rigouzzo, ambassadeur;19 septembre 1990.
;Le Gourrierec, ambassadeur;11 janvier 1993.
;Narich, ambassadeur;21 septembre 1994.
;Lafosse, ambassadeur;25 août 2000.
;Vène, ambassadeur;1er octobre 2004.
;Bienvenu, ambassadeur;11 octobre 2007.

PAYS - BAS;;

MM.;Offroy, représentant du Comité national français;12 mai 1942.
;Guérin (Hubert), ambassadeur;24 mai 1945.
;Rivière (Jean), ambassadeur;19 août 1946.
;Garnier, ambassadeur;24 septembre 1949.
;Petit de Beauverger, ambassadeur;10 septembre 1955.
;De Crouy-Chanel (Étienne), ambassadeur;28 juillet 1961.
;Siraud, ambassadeur;29 septembre 1965.
;Jacquin de Margerie (Christian), ambassadeur;8 juillet 1968.
;Sénard, ambassadeur;2 août 1972.
;De La Barre de Nanteuil, ambassadeur;28 juillet 1976.
;De Souza, ambassadeur;16 février 1977.
MM.;Jurgensen, ambassadeur;28 février 1980.
;De Kemoularia, ambassadeur;28 mai 1982.
;Gaultier de La Ferrière, ambassadeur;31 octobre 1984.
;Vidal, ambassadeur;21 mars 1988.
;Bernard (Jean-René), ambassadeur;19 juillet 1989.
;Bernard (Daniel), ambassadeur;15 mars 1993.
;De Faubournet de Montferrand, ambassadeur;9 octobre 1995.
Mme;Gazeau-Secret, ambassadrice;9 octobre 2000.
MM.;Gaussot, ambassadeur;8 février 2005.
;Blarel, ambassadeur;28 juillet 2008.

PÉROU;;

MM.;Dayet, délégué du Comité national français;17 août 1943.
;Ledoux, ambassadeur;22 septembre 1945.
;Gilbert, ambassadeur;25 mars 1949.
;Binoche, ambassadeur;3 décembre 1952.
;Brasseur, ambassadeur;18 août 1955.
;Kœnigswater, ambassadeur;22 avril 1961.
;Dorget, ambassadeur;26 mai 1966.
;Chambon (Albert), ambassadeur;29juillet 1971.

(Il n‘y a pas eu d’agent diplomatique à Lima d’octobre 1973 à septembre 1975);;

MM.;Gaschignard, ambassadeur;17 novembre 1975.
;Bouchaud, ambassadeur;21 avril 1980.
;Césaire, ambassadeur;22 avril 1983.
;Rougagnou, ambassadeur;30 janvier 1987.
;Nougarède, ambassadeur;7 juin 1989.
;Rohou, ambassadeur;10 décembre 1992.
;Prague, ambassadeur;18 septembre 1996.
;Blanca, ambassadeur;21 octobre 1997.
;Angelier, ambassadeur;22 mai 2001.
;Charasse, ambassadeur;1er octobre 2005.
Mme;Pozzo di Borgo, ambassadrice;14 septembre 2008.

PHILIPPINES;;

MM.;willoquet, envoyé extraordinaire et ministre plénipotentiaire;9 novembre 1946.
;colin (Lucien), envoyé extraordinaire et ministre plénipotentiaire;17 mars 1949.
;brionval (Jean), envoyé extraordinaire et ministre plénipotentiaire;22 juillet 1953.
;Le même, ambassadeur;5 mai 1956.
;cattard, ambassadeur;24 août 1956.
;brière, ambassadeur;15juillet 1960.
;de curton, ambassadeur;2 avril 1963.
;clauzel, ambassadeur;30 octobre 1964.
;lange, ambassadeur;21 avril 1967.
;revol, ambassadeur;25 août 1969.
MM.;de lestrange, ambassadeur;27 mars 1973.
;Touze, ambassadeur;29 novembre 1976.
;tréca, ambassadeur;6 août 1980.
;Olivier (Philippe), ambassadeur;10 février 1983.
;leclerc (Jacques), ambassadeur;13 juillet 1984.
;le blanc, ambassadeur;1er juin 1987.
;gaussot (Olivier), ambassadeur;4 février 1991.
;le caruyer de beauvais, ambassadeur;14 novembre 1994.
;chouraqui, ambassadeur;17 septembre 1998.
Mme;veyret, ambassadrice;6 mars 2002.
MM.;Chesnel, ambassadeur;26 septembre 2005.
;Borja de Mozota, ambassadeur;18 décembre 2008.

POLOGNE;;

MM.;fouchet (Christian), délégué du Gouvernement provisoire;10 décembre 1944.
;gareau, ambassadeur;25 juillet 1945.
;baelen, ambassadeur;3 novembre 1947.
;dennery, ambassadeur;19 septembre 1950.
;de leusse, ambassadeur;24 septembre 1954.
;de carbonnel, ambassadeur;27 octobre 1956.
;burin des roziers, ambassadeur;1er août 1958.
;charpentier, ambassadeur;3 mars 1962.
;Wapler, ambassadeur;11 mars 1966.
;Jordan, ambassadeur;20 mars 1970.
;Dauge, ambassadeur;25 septembre 1973.
;Boidevaix, ambassadeur;13 juillet 1977.
;Dupuy (Jacques), ambassadeur;31 janvier 1980.
;Raimond, ambassadeur;18 août 1982.
;Noiville, ambassadeur;17 avril 1985.
;Harel, ambassadeur;4 septembre 1986.
;Bry, ambassadeur;2 mai 1990.
;Contenay, ambassadeur;14 février 1994.
;D'Aboville, ambassadeur;6 février 1997.
;Gautrat, ambassadeur;19 décembre 2001.
;Menat, ambassadeur;15 septembre 2004.
;Barry Martin-Delongchamps, ambassadeur;28 septembre 2007.

PORTUGAL;;

MM.;Du Sault, envoyé extraordinaire et ministre plénipotentiaire;15 décembre1944.
;Le même , ambassadeur;27 août 1948.
;Chilhaud-Dumaine, ambassadeur;19 avril 1951.
;Arvengas, ambassadeur;27 octobre 1953.
;De Hautecloque, ambassadeur;13 juillet 1955.
;Rivière, ambassadeur;5 juillet 1956.
;De Menthon (Bernard), ambassadeur;8 juin 1957.
;Petit de Beauverger, ambassadeur;7 avril 1962.
;Tricornot de Rose, ambassadeur;15 mai 1964.
;Tiné, ambassadeur;13 juin 1969.
MM.;Durand, ambassadeur;14 mars 1973.
;Anglès, ambassadeur;24 août 1976.
;Chazelle, ambassadeur;12 mai 1981.
;Égal, ambassadeur;8 janvier 1986.
;Malo, ambassadeur;12 février 1987.
;Hunt, ambassadeur;16 mars 1989.
;Le Breton (Jean-Marie), ambassadeur;5 octobre 1990.
;Grenier, ambassadeur;15 juillet 1992.
;Ala, ambassadeur;10 avril 1996.
;Brochand, ambassadeur;23 décembre 1998.
;Lequertier, ambassadeur;11 octobre 2002.
;Gautrat, ambassadeur;26 septembre 2004.
;Delbourg, ambassadeur;10 février 2008.
;Teixeira da Silva, ambassadeur;2 août 2010.

QATAR;;
(Représentation assumée antérieurement par l'ambassadeur de France au Koweit);;

MM.;Carton, ambassadeur;19 avril 1972.
;Lopinot, ambassadeur;16 janvier 1974.
;Bellivier, ambassadeur;18 avril 1978.
;Piot, ambassadeur;16 octobre 1981.
;Brejon de Lavergnée, ambassadeur;16 octobre 1984.
;Ariola, ambassadeur;28 mars 1988.
;Janier, ambassadeur;16 septembre 1991.
;Deniaud (Henri), ambassadeur;9 mai 1994.
;Besancenot, ambassadeur;3 mars 1998.
;Azouaou, ambassadeur;30 août 2002.
;Sivan, ambassadeur;24 septembre 2006.
;Bonnaud, ambassadeur;31 août 2008.

ROUMANIE;;

MM.;Sarret, délégué;août 1944.
;Paul-Boncour (Jean), représentant politique;3 mars 1945.
;Charpentier, envoyé extraordinaire et ministre plénipotentiaire ;17 mars 1948.
;Gaire, chargé d'affaires;9 octobre 1950.
;Sivan, envoyé extraordinaire et ministre plénipotentiaire;2 septembre 1952.
;Francfort, envoyé extraordinaire et ministre plénipotentiaire ;26 octobre 1953.
;Paris (Jacques-Émile), envoyé extraordinaire et ministre plénipotentiaire;2 avril 1958.
;Bouffanais, envoyé extraordinaire et ministre plénipotentiaire;6 août 1960.
;Le même, ambassadeur;18 décembre 1963.
;Pons (Louis), ambassadeur;24 juin 1964.
;Pelen, ambassadeur;16 novembre 1968.
;Levasseur, ambassadeur;11 février 1972.
;Delaye, ambassadeur;7 mai 1975.
;Cerles, ambassadeur;4 novembre 1977.
;Beaux, ambassadeur;5 janvier 1981.
;Rougagnou, ambassadeur;11 avril 1983.
MM.;Le Breton (Jean-Marie), ambassadeur;30 janvier 1987.
;Vignal (Renaud), ambassadeur;28 juillet 1990.
;Boyer, ambassadeur;23 juillet 1993.
;Menat, ambassadeur;3 novembre 1997.
;Étienne (Philippe), ambassadeur;10 septembre 2002.
;Bolot, ambassadeur;25 janvier 2005.
;Paul (Henri), ambassadeur;1er août 2007.

ROYAUME-UNI;;
(Royaume-Uni de Grande-Bretagne et d'Irlande du Nord);;

MM.;Massigli, ambassadeur;11 septembre 1944.
;Chauvel, ambassadeur;1er février 1955.
;Chodron de Courcel, ambassadeur;16 mars 1962.
MM.;Delarue Caron de Beaumarchais, ambassadeur;20 avril 1972.
;Sauvagnargues, ambassadeur;20 juillet 1977.
;Jacquin de Margerie, ambassadeur;5 janvier 1981.
;Viot, ambassadeur;29 octobre 1984.
;De La Barre de Nanteuil, ambasssadeur;1er septembre 1986.
;Dorin, ambassadeur;23 novembre 1990.
;Guéguinou, ambassadeur;13 août 1993.
;Bernard (Daniel), ambassadeur;20 août 1998.
;Errera (Gérard), ambassadeur;3 septembre 2002.
;Gourdault-Montagne, ambassadeur;1er décembre 2007.

FÉDÉRATION  DE  RUSSIE;;
(Antérieurement voir : U.R.S.S.);;

MM.;Dufourcq, ambassadeur ;4 février 1991.
;Morel (Pierre), ambassadeur;11 juin 1992.
;Colin de Verdière, ambassadeur;18 septembre 1996.
;Blanchemaison, ambassadeur;14 avril 2000.
;Cadet (Jean), ambassadeur;25 août 2003.
;Lefebvre de laboulaye, ambassadeur;8 novembre 2006.
;De Gliniasty, ambassadeur;24 janvier 2009.

RWANDA;;

MM.;Barbey, ambassadeur;1er juillet 1962.
;Fines, ambassadeur;21 mai 1964.
;Doudinot de La Boissière, ambassadeur;22 juin 1967.
;Picquet, ambassadeur;3 mai 1972.
;Manière, ambassadeur;12 octobre 1976.
;Leclerc (Jacques), ambassadeur;11 septembre 1980.
;Puissant, ambassadeur;17 novembre 1983.
;Bitard, ambassadeur;5 décembre 1986.
;Martres, ambassadeur;7 septembre 1989.
;Marlaud, ambassadeur;29 mars 1993.
;Courbin, ambassadeur;21 février 1995.
;Brochenin, ambassadeur;29 janvier 1998.
;Ponge, ambassadeur;30 août 2000.
;Decherf, ambassadeur;11 septembre 2004.

(Il n‘y a pas eu d’agent diplomatique à kigali de novembre 2006 à novembre 2009;;
;;
M.;Contini;19 janvier 2010.

SAINT - CHRISTOPHE - ET - NIÉVÈS;;

MM.;Bochet (Gilbert), ambassadeur;17 juillet 1984.
;Bucco-Riboulat, ambassadeur;3 novembre 1987.
;Schricke, ambassadeur;17 juillet 1990.
Mmes;Alvarez, ambassadrice;21 septembre 1992.
;Dubois (Hélène), ambassadrice;8 août 1996.
MM.;Losguardi, ambassadeur;2 décembre 1998.
;Vidal (Henri), ambassadeur;22 mars 2000.
;Venzo, ambassadeur;28 août 2003.
Mme;Sauteraud, ambassadrice;4 décembre 2006.
M.;Prom, ambassadeur;7 décembre 2009.

SAINTE - LUCIE;;

M.;De Choiseul-Praslin, ambassadeur;14 septembre 1979.
Mlle;Claude-Lafontaine, ambassadrice;13 octobre 1982.
MM.;Bochet (Gilbert), ambassadeur;3 novembre 1987.
;Bucco-Riboulat, ambassadeur;3 novembre 1987.
;Schricke, ambassadeur;22 novembre 1989.
Mmes;Alvarez, ambassadrice;1er juillet 1992.
;Dubois (Hélène), ambassadrice;10 avril 1996.
MM.;Losguardi, ambassadeur;15 mai 1998.
;Vidal (Henri), ambassadeur;24 août 2000.
;Venzo, ambassadeur;25 août 2003.
Mme;Sauteraud, ambassadrice;15 novembre 2006.
M.;Prom, ambassadeur;4 septembre 2009.

SAINT - SIÈGE;;

MM.;Guérin (Hubert), délégué;13 août 1944.
;Maritain, ambassadeur;21 février 1945.
;Lefèvre d 'Ormesson, ambassadeur;1er septembre 1948.
;Jacquin de Margerie (Roland), ambassadeur;5 juillet 1956.
;Le Roy de La Tournelle, ambassadeur;3 septembre 1959.
;Brouillet, ambassadeur;16 décembre 1963.
;Amanrich, ambassadeur;15 mai 1974.
;Galichon, ambassadeur;11 juin 1976.
;Dauge, ambassadeur;26 novembre 1979.
;Daufresne de La Chevalerie, ambassadeur;25 février 1983.
;Dufourcq, ambassadeur;14 février 1985.
;Raimond, ambassadeur;28 juillet 1988.
;Ala, ambassadeur;19 juin 1991.
;Pierret, ambassadeur;15 septembre 1993.
;Lucet, ambassadeur;20 septembre 1995.
;Guéguinou, ambassadeur;24 juillet 1998.
;Dejammet, ambassadeur;18 avril 2000.
;Morel (Pierre), ambassadeur;18 avril 2002.
;Kessedjan, ambassadeur;5 décembre 2005.
;Lefebvre de Laboulaye, ambassadeur;12 janvier 2009.

SAINT - THOMAS - ET - L'ÎLE - DU - PRINCE;;

MM.;Delauney, ambassadeur;10 septembre 1975.
;Posier, ambassadeur;12 mars 1980.
;Galabru, ambassadeur;26 juillet 1982.
;Gasseau, ambassadeur;17 octobre 1984.
;Dominici, ambassadeur;18 mars 1988.
;Courtois, ambassadeur;23 juin 1995.
;Lunven, ambassadeur;11 mars 1996.

(Postérieurement voir : Sao Tomé et principes);;

SAINT - VINCENT - ET - LES  GRENADINES;;

Mlle ;Claude-Lafontaine, ambassadrice;5 novembre 1982.
MM.;Bochet (Gilbert), ambassadeur;16 mars 1984.
;Bucco-Riboulat, ambassadeur;3 novembre 1987.
;Schricke, ambassadeur;17 juillet 1990.
Mmes;Alvarez, ambassadrice;2 octobre 1992.
;Dubois (Hélène), ambassadrice;7 août 1996.
MM.;Losguardi, ambassadeur;2 novembre 1998.
;Vidal (Henri), ambassadeur;23 juin 2000.
;Venzo, ambassadeur;3 octobre 2003.
Mme;Sauteraud, ambassadrice;4 décembre 2006.
M.;Prom, ambassadeur;7 décembre 2009.

SALOMON;;

MM.;Robert (Jean-Paul), chargé d'affaires;12 octobre 1978.
;Rodrigues, ambassadeur;5 janvier 1981.
;Menguy, ambassadeur;10 novembre 1981.
;Schricke, ambassadeur;23 mai 1989.
;Maynot, ambassadeur ;3 mai 1990.
;Giustetti, ambassadeur;29 mars 1993.
;Le Gars, ambassadeur;3 février 1997.
;Bernadac, ambassadeur;1er octobre 1999.
;Manent, ambassadeur;22 avril 2005.
;Boursin, ambassadeur;23 mars 2007.
;Waquet, ambassadeur;1er février 2010.

SALVADOR;;
(Antérieurement voir : Centre-Amérique);;

MM.;Joubert, envoyé extraordinaire et ministre plénipotentiaire;1er octobre 1951.
;Triat, envoyé extraordinaire et ministre plénipotentiaire;15 juin 1955.
;Le même, ambassadeur;29 septembre 1955.
;Pofilet, ambassadeur;19 juillet 1962.
;Lesca, ambassadeur;19 mars 1967.
;Lalouette, ambassadeur;15 mai 1970.
;Posier, ambassadeur;28 novembre 1975.
;Dondenne, ambassadeur;21 mars 1979.

(Il n'y a pas eu d'agent diplomatique à San Salvador de 1979 à 1983);;

MM.;Chauvet, chargé d'affaires;28 juillet 1983.
;Rouquié, ambassadeur;17 avril 1985.
;Fortuit, ambassadeur;21 mars 1988.
;Le Paudert, ambassadeur;14 janvier 1991.
Mlle;Dantec, ambassadrice;18 septembre 1996.
Mme ;Gazarian, ambassadrice;29 septembre 1999.
M.;Roudière, ambassadeur;12 février 2004.
Mme ;Kreiss, ambassadrice;28 novembre 2008.

SAMOA  OCCIDENTAL;;

MM.;De Nicolay, ambassadeur;16 juillet 1971.
;De Schonen, ambassadeur;1er juin 1976.
;Gueury, ambassadeur;8 février 1978.
;Bourgoin, ambassadeur;16 septembre 1981.
;Gory, ambassadeur;29 septembre 1986.
;Régnauld de Bellescize, ambassadeur;13 mai 1991.
;Le Blanc, ambassadeur;11 mars 1996.
;Musnier, ambassadeur;2 août 1999.
;Marlaud, ambassadeur;21 septembre 2003.
;Legras, ambassadeur;15 juin 2007.
;Etienne (Francis), ambassadeur;31 janvier 2011.

SAO  TOME - ET - PRINCIPE;;
(Antérieurement voir : SAINT-THOMAS-ET-L'ILE-DU-PRINCE);;

MM.;Selz, ambassadeur;10 novembre 1998.
;Simon (Jean-Marc), ambassadeur;26 juillet 2003.
;Roisin, ambassadeur;24 février 2009.

SARRE;;

MM.;Granval, ambassadeur, chef de la mission diplomatique;1er janvier 1952.
;De Carbonnel, ambassadeur, chef de la mission diplomatique;8 juillet 1955.

(La mission diplomatique a été supprimée le 31 décembre 1956);;

SÉNÉGAL;;

MM.;Hettier de Boislambert, haut représentant;20 août 1960.
;Le même, ambassadeur, haut représentant;20 juillet 1961.
;Paye (Lucien), ambassadeur, haut représentant;19 septembre 1962.
;Vyau de Lagarde, ambassadeur, haut représentant;27 juin 1964.
;Argod, ambassadeur, haut représentant;5 mars 1969.
;Daufresne de La Chevalerie, ambassadeur, haut représentant;13 mars 1973.
;Wibaux, ambassadeur, haut représentant;2 juin 1977.
;Harel, ambassadeur, haut représentant;16 juin 1983.
;Lucet, ambassadeur, haut représentant;4 septembre 1986.
;Perreau, ambassadeur, haut représentant;3 septembre 1990.
;Ala, ambassadeur, haut représentant;15 septembre 1993.
;Lewin, ambassadeur, haut représentant;23 février 1996.
;De Gliniasty, ambassadeur, haut représentant;11 février 1999.
;Roisin, ambassadeur, haut représentant;25 août 2003.
;Parant, ambassadeur, haut représentant;26 janvier 2005.
;Rufin, ambassadeur, haut représentant;6 septembre 2007.
;Normand, ambassadeur, haut représentant;20 juillet 2010.

SERBIE;;

MM.;Pernet, ambassadeur;19 septembre 2003.
;Terral, ambassadeur;28 avril 2007.
;Deniau (François-Xavier), ambassadeur;25 août 2010.

SEYCHELLES;;

MM.;De Choiseul-Praslin, chargé d'affaires;20 août 1976.
;Le même, ambassadeur;6 juillet 1977.
;Doré, ambassadeur;18 décembre 1978.
;Vinson, ambassadeur ;7 décembre 1981.
;Marsan, ambassadeur;27 mars 1985.
;Vignal (Renaud), ambassadeur;1er juin 1987.
;Brochenin, ambassadeur;16 novembre 1989.
;Bourdil, ambassadeur;18 mars 1993.
;Viaux (Pierre), ambassadeur;23 février 1995.
;Surbiguet, ambassadeur;11 mars 1996.
Mme;Couratier, ambassadrice;8 mars 2001.
MM.;Fay, ambassadeur;21 novembre 2002.
;Tretout, ambassadeur;22 septembre 2005.
;Delacroix, ambassadeur;15 mai 2009.

SIAM;;

MM.;Daridan, chargé d'affaires;9 novembre 1946.
;Gilbert, envoyé extraordinaire et ministre plénipotentiaire;10 juillet 1947.

(Postérieurement voir : Thaïlande);;

SIERRA  LEONE;;

MM.;Meunier, chargé d'affaires;27 avril 1961.
;Gassouin, ambassadeur;5 juillet 1961.
;Lemoine, ambassadeur;2 décembre 1966.
;Fines, ambassadeur;23 septembre 1968.
;Mahoudeau-Campoyer, ambassadeur;8 juin 1972.
;De Latour (Jehan), ambassadeur;14 novembre 1975.
;Garès, ambassadeur;19 décembre 1978.
;Brouste, ambassadeur;16 septembre 1981.
;Dominici, ambassadeur;23 avril 1985.
;Galas, ambassadeur;29 janvier 1987.
;Nizart, ambassadeur;3 septembre 1990.
;Fortuit, ambassadeur;3 juin 1994.
;La Tour du Pin Chambly de la Charce, ambassadeur;10 mars 1997.
;Philibert, ambassadeur;31 mai 1997.
;Gauer, ambassadeur;11 février 2000.
Mme;Lefort (Bernadette), ambassadrice;30 juillet 2003.
MM.;Berrit, ambassadeur;15 mars 2006.
;Graebling, ambassadeur;9 février 2010.

SINGAPOUR;;

MM.;Hutt, chargé d'affaires;9 août 1965.
;Le même, ambassadeur;16 novembre 1968.
;Flory, ambassadeur;13 juin 1969.
;Gasseau, ambassadeur;20 mars 1974.
MM.;Chollet, ambassadeur;13 juillet 1979.
;Marandet, ambassadeur;14 mai 1982.
;Bernière , ambassadeur;17 juillet 1984.
;Grasset, ambassadeur;27 octobre 1986.
;De Faubournet de Montferrand, ambassadeur;23 mai 1989.
;Coste (Gérard), ambassadeur;28 juillet 1993.
;Barry Martin-Delongchamps, ambassadeur;16 novembre 1995.
;Filhol, ambassadeur;3 mai 1999.
;Réau, ambassadeur;14 octobre 2003.
;Bulher, ambassadeur;10 septembre 2006.
;Caron, ambassadeur;9 septembre 2009.

SLOVAQUIE;;

MM.;Perrin (Michel), ambassadeur;26 février 1993.
;Turot, ambassadeur;8 août 1996.
;Vaugier, ambassadeur;31 août 1999.
;Faure (Jacques), ambassadeur;9 octobre 2003.
;Cuny, ambassadeur;4 janvier 2007.
;Bruno, ambassadeur;27 août 2010.

SLOVÉNIE;;

M.;Poncet, ambassadeur;29 mai 1992.
Mme;Bourolleau, ambassadrice;26 mars 1996.
M.;De la Baume, ambassadeur;31 août 1999.
Mmes;Gazuy-Fromaget, ambassadrice;25 août 2003.
;De Ghaisne de bourmont, ambassadrice;30 octobre 2006.
;Michelangeli, ambassadrice;30 septembre 2009.

SOMALIE;;

MM.;Beaulieux, ambassadeur;1er juillet 1960.
;De Garnier des Garets, ambassadeur;7 mars 1964.
;Desparmet, ambassadeur;16 septembre 1966.
;Duvauchelle, ambassadeur;7 janvier 1971.
;Gueury, ambassadeur;20 septembre 1973.
;Mantel, ambassadeur;28 mai 1976.
;Épervrier, ambassadeur;30 septembre 1981.
;Honnorat, ambassadeur;2 avril 1985.
;Crettien, ambassadeur;10 février 1988.

(Ambassade fermée en juin 1993);;

SOUDAN;;

MM.;Auboyneau (Christian), ambassadeur;16 avril 1956.
;Dumarçay, ambassadeur;6 janvier 1959.
;Royère (Jean), ambassadeur;30 octobre 1963.
;Pofilet, ambassadeur;19 mars 1968.
;Costilhes, ambassadeur;8 décembre 1970.
;Campredon, ambassadeur;9 avril 1975.
;Dumont (Henri), ambassadeur;30 août 1978.
MM.;Hourcaillou, ambassadeur;24 octobre 1980.
;Jeantelot, ambassadeur;23 janvier 1984.
;Blouin, ambassadeur;14 mars 1986.
;Laugel, ambassadeur;8 mars 1989.
;Losguardi, ambassadeur;21 septembre 1992.
;Raimbaud, ambassadeur;21 septembre 1994.
;Renaux (Dominique), ambassadeur;1er février 2000.
Mme;Robichon, ambassadrice;19 septembre 2004.
M.;Nicoloso, ambassadeur;5 janvier 2009.

SRI  LANKA;;
(Antérieurement voir : Ceylan);;

MM.;Lambroschini, ambassadeur;4 août 1971.
;Anthonioz, ambassadeur;24 avril 1975.
;Bourgoin, ambassadeur;23 janvier 1978.
;Toussaint, ambassadeur;19 septembre 1981.
;Morizot, ambassadeur;2 mars 1984.
;Eluecque, ambassadeur;5 juillet 1986.
;Lambert, ambassadeur;8 décembre 1988.
;Bouffandeau, ambassadeur;18 juin 1992.
Mmes;Dahan (Élisabeth), ambassadrice;11 mars 1996.
;Pagnier, ambassadrice;30 août 2000.
MM.;Devaivre, ambassadeur;24 juillet 2003.
;Lummaux, ambassadeur;20 novembre 2006.
Mme;Robichon, ambassadrice;24 janvier 2010.

SUÈDE;;

MM.;De Vaux Saint-Cyr, délégué;29 septembre 1943.
;Baelen, envoyé extraordinaire et ministre plénipotentiaire;18 août 1945.
;Puaux (Gabriel), ambassadeur;22 octobre 1947.
;De Dampierre, ambassadeur;27 octobre 1948.
;De Blanquet du Chayla, ambassadeur;26 avril 1952.
;Bonneau, ambassadeur;16 mars 1955.
;Dufresne de La Chauvinière, ambassadeur;25 mars 1958.
;De Blesson, ambassadeur;17 décembre 1963.
;Le général Puget, ambassadeur;11 avril 1967.
;Francfort, ambassadeur;12 mai 1970.
;Gastambide, ambassadeur;7 septembre 1972.
;Fouchet (Paul), ambassadeur;9 octobre 1975.
;Gaussen, ambassadeur;23 février 1978.
;Blanc (Pierre-Louis), ambassadeur;14 mai 1982.
;Mazeyrac, ambassadeur;9 mai 1985.
;Louet, ambassadeur;16 août 1989.
Mme;Timsit, ambassadrice;8 décembre 1992.
MM.;Petit (Philippe), ambassadeur;10 avril 1996.
;Imhaus, ambassadeur;8 septembre 1998.
;Delbourg, ambassadeur;23 juin 2003.
;De Zorzi, ambassadeur;19 février 2008.

SUISSE;;

MM.;Vergé, délégué;13 août 1944.
;Hoppeno, ambassadeur;12 mars 1945.
;Chauvel, ambassadeur;26 janvier 1952.
;Dennery, ambassadeur;24 septembre 1954.
;Baudet, ambassadeur;28 décembre 1961.
;De Girard de Charbonnière, ambassadeur;21 décembre 1963.
;Bonneau, ambassadeur;18 septembre 1965.
;Roux (Jacques), ambassadeur;14 juin 1969.
;Dufournier, ambassadeur;20 décembre 1971.
;Lebel, ambassadeur ;13 octobre 1975.
;Curien, ambassadeur;11 avril 1979.
;Egal, ambassadeur;4 juin 1982.
;Mérillon, ambassadeur;19 novembre 1985.
;Cuvillier, ambassadeur;22 juin 1989.
;Plaisant, ambassadeur;13 juin 1991.
;Garcia, ambassadeur;1er février 1993.
;Gadaud , ambassadeur;26 septembre 1996.
;De Belenet, ambassadeur;27 juillet 2000.
;De Bonnecorse Benault de Lubières, ambassadeur;19 décembre 2001.
;Rummelhardt, ambassadeur;3 décembre 2002.
;Roisin, ambassadeur;28 septembre 2005.
Mme;Bourgois, ambassadrice;27 mai 2008.
M. ;Catta, ambassadeur;6 octobre 2009.

RÉPUBLIQUE  DU  SURINAME;;

